timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes_sent,bytes_recv,duration,label
2026-08-04 22:17:35,192.168.2.236,185.220.101.42,8018,317,TCP,60,453987,79038,3.58,Port_Scan
2026-08-04 22:17:36,192.168.4.131,1.1.1.1,32026,31337,TCP,43,482023,155549,3.22,BENIGN
2026-08-04 22:17:37,192.168.8.214,185.220.101.42,63288,31337,UDP,194,314929,549185,0.09,Suspicious
2026-08-04 22:17:38,192.168.3.51,104.26.10.1,35022,31337,UDP,253,314675,338359,3.72,BENIGN
2026-08-04 22:17:39,192.168.10.63,104.26.10.1,8598,21,TCP,46,230004,120947,1.45,BENIGN
2026-08-04 22:17:40,192.168.8.17,172.217.0.46,11330,4444,TCP,135,267287,353416,4.11,Suspicious
2026-08-04 22:17:41,192.168.7.173,172.217.0.46,35499,80,UDP,90,460057,867890,0.62,BENIGN
2026-08-04 22:17:42,192.168.3.8,104.26.10.1,63010,23,TCP,150,255979,159787,0.71,Brute_Force
2026-08-04 22:17:43,192.168.3.217,104.26.10.1,64332,443,TCP,157,248626,432727,0.92,BENIGN
2026-08-04 22:17:44,192.168.4.100,172.217.0.46,63382,3389,TCP,133,228587,820172,0.36,BENIGN
2026-08-04 22:17:45,192.168.2.57,8.8.8.8,14116,4444,UDP,132,76430,558052,0.1,BENIGN
2026-08-04 22:17:46,192.168.8.10,172.217.0.46,20311,22,TCP,249,158663,691741,0.71,BENIGN
2026-08-04 22:17:47,192.168.6.89,185.220.101.42,2380,23,TCP,5000,377828,339297,0.15,DDoS
2026-08-04 22:17:48,192.168.8.228,185.220.101.42,26318,4444,TCP,43,237686,389741,0.52,Suspicious
2026-08-04 22:17:49,192.168.10.50,1.1.1.1,27900,3389,UDP,72,132932,201731,0.63,BENIGN
2026-08-04 22:17:50,192.168.6.247,104.26.10.1,14651,21,UDP,5000,122532,310594,0.15,DDoS
2026-08-04 22:17:51,192.168.10.145,172.217.0.46,17190,443,TCP,41,470554,594636,4.88,BENIGN
2026-08-04 22:17:52,192.168.4.186,185.220.101.42,53988,80,UDP,47,434697,819656,1.21,BENIGN
2026-08-04 22:17:53,192.168.4.152,185.220.101.42,33427,4444,TCP,139,381300,116969,3.6,BENIGN
2026-08-04 22:17:54,192.168.8.111,172.217.0.46,37989,53,UDP,101,116484,534716,0.66,BENIGN
2026-08-04 22:17:55,192.168.3.11,185.220.101.42,47378,22,UDP,178,428078,52996,4.73,BENIGN
2026-08-04 22:17:56,192.168.0.55,172.217.0.46,14961,22,TCP,175,42494,60817,1.41,BENIGN
2026-08-04 22:17:57,192.168.5.180,8.8.8.8,12261,3389,TCP,50,443461,62956,2.95,BENIGN
2026-08-04 22:17:58,192.168.4.7,1.1.1.1,22763,23,UDP,10,295510,491116,4.46,BENIGN
2026-08-04 22:17:59,192.168.6.92,104.26.10.1,33637,21,UDP,98,465547,360998,2.15,BENIGN
2026-08-04 22:18:00,192.168.7.96,104.26.10.1,45073,80,TCP,248,429572,461350,3.69,BENIGN
2026-08-04 22:18:01,192.168.2.90,185.220.101.42,52321,53,UDP,250,495294,536396,1.22,BENIGN
2026-08-04 22:18:02,192.168.7.4,8.8.8.8,4675,852,TCP,60,462187,168533,0.35,Port_Scan
2026-08-04 22:18:03,192.168.8.189,185.220.101.42,7368,22,UDP,298,267137,39956,3.35,BENIGN
2026-08-04 22:18:04,192.168.7.92,104.26.10.1,24685,53,UDP,81,479525,822955,1.73,BENIGN
2026-08-04 22:18:05,192.168.6.102,185.220.101.42,8614,80,TCP,5000,33334,3270,0.15,DDoS
2026-08-04 22:18:06,192.168.7.29,185.220.101.42,38559,53,TCP,155,372634,746089,2.2,BENIGN
2026-08-04 22:18:07,192.168.9.85,172.217.0.46,49775,23,UDP,5000,370073,523359,0.15,DDoS
2026-08-04 22:18:08,192.168.10.95,1.1.1.1,24644,23,UDP,177,319250,814309,0.9,BENIGN
2026-08-04 22:18:09,192.168.5.53,8.8.8.8,52744,23,UDP,150,372359,823017,3.13,Brute_Force
2026-08-04 22:18:10,192.168.5.207,1.1.1.1,31080,80,TCP,196,1910,868570,1.87,BENIGN
2026-08-04 22:18:11,192.168.3.167,104.26.10.1,19495,21,TCP,145,430250,263595,3.92,BENIGN
2026-08-04 22:18:12,192.168.10.183,1.1.1.1,35149,22,TCP,161,323703,42642,1.89,BENIGN
2026-08-04 22:18:13,192.168.3.95,104.26.10.1,8103,4444,UDP,299,89770,734009,2.68,BENIGN
2026-08-04 22:18:14,192.168.0.11,104.26.10.1,31237,3389,UDP,126,77090,450979,3.26,BENIGN
2026-08-04 22:18:15,192.168.6.97,185.220.101.42,24319,23,TCP,21,497821,14193,3.89,BENIGN
2026-08-04 22:18:16,192.168.3.188,1.1.1.1,46362,21,UDP,272,486382,704021,3.33,BENIGN
2026-08-04 22:18:17,192.168.0.55,185.220.101.42,49216,22,UDP,24,434039,451226,0.98,BENIGN
2026-08-04 22:18:18,192.168.1.86,172.217.0.46,20498,53,UDP,222,102452,362420,0.34,BENIGN
2026-08-04 22:18:19,192.168.5.65,104.26.10.1,50045,23,TCP,98,463950,749000,0.12,BENIGN
2026-08-04 22:18:20,192.168.8.49,185.220.101.42,25279,443,TCP,181,333334,488616,3.77,BENIGN
2026-08-04 22:18:21,192.168.5.194,185.220.101.42,54021,31337,TCP,112,302265,613704,3.58,BENIGN
2026-08-04 22:18:22,192.168.10.42,185.220.101.42,2264,22,UDP,67,225951,477952,3.26,BENIGN
2026-08-04 22:18:23,192.168.0.95,104.26.10.1,31307,80,TCP,90,15000000,896644,4.18,Data_Exfiltration
2026-08-04 22:18:24,192.168.6.251,185.220.101.42,5920,4444,TCP,77,93394,450857,1.33,BENIGN
2026-08-04 22:18:25,192.168.2.245,172.217.0.46,55282,22,TCP,102,88516,402269,0.89,BENIGN
2026-08-04 22:18:26,192.168.9.99,104.26.10.1,49697,80,UDP,249,110995,142829,1.49,BENIGN
2026-08-04 22:18:27,192.168.1.179,185.220.101.42,63454,21,TCP,217,264141,645087,4.59,BENIGN
2026-08-04 22:18:28,192.168.2.140,1.1.1.1,57984,23,TCP,150,255739,280033,2.16,Brute_Force
2026-08-04 22:18:29,192.168.9.230,104.26.10.1,27334,4444,TCP,45,437303,195689,3.12,BENIGN
2026-08-04 22:18:30,192.168.10.75,8.8.8.8,27673,443,TCP,258,233734,104255,2.74,BENIGN
2026-08-04 22:18:31,192.168.4.103,185.220.101.42,6762,3389,TCP,270,241394,156333,1.03,BENIGN
2026-08-04 22:18:32,192.168.10.155,8.8.8.8,40613,53,TCP,210,431971,62625,2.16,BENIGN
2026-08-04 22:18:33,192.168.4.114,104.26.10.1,14189,21,UDP,140,461501,307038,0.21,BENIGN
2026-08-04 22:18:34,192.168.10.131,8.8.8.8,19081,31337,UDP,210,144911,640125,2.67,BENIGN
2026-08-04 22:18:35,192.168.0.4,185.220.101.42,14849,53,TCP,187,235570,562255,4.96,BENIGN
2026-08-04 22:18:36,192.168.0.94,104.26.10.1,62782,4444,UDP,14,110571,43398,3.61,BENIGN
2026-08-04 22:18:37,192.168.1.41,1.1.1.1,17099,80,UDP,171,431774,78134,4.07,BENIGN
2026-08-04 22:18:38,192.168.10.65,1.1.1.1,5104,53,UDP,89,127925,616541,4.67,BENIGN
2026-08-04 22:18:39,192.168.0.189,8.8.8.8,27764,84,UDP,60,119125,175231,3.09,Port_Scan
2026-08-04 22:18:40,192.168.3.19,1.1.1.1,11316,22,TCP,150,440235,843213,1.24,Brute_Force
2026-08-04 22:18:41,192.168.8.188,8.8.8.8,60935,22,UDP,26,4560,817594,2.94,BENIGN
2026-08-04 22:18:42,192.168.5.111,185.220.101.42,50402,80,UDP,193,18463,572610,1.3,BENIGN
2026-08-04 22:18:43,192.168.7.211,172.217.0.46,15227,23,UDP,150,367224,854447,3.53,Brute_Force
2026-08-04 22:18:44,192.168.8.181,1.1.1.1,9538,23,TCP,187,87030,638634,0.62,BENIGN
2026-08-04 22:18:45,192.168.0.224,104.26.10.1,55381,23,TCP,290,362673,314126,4.0,BENIGN
2026-08-04 22:18:46,192.168.3.94,172.217.0.46,63964,80,UDP,87,377326,728983,0.12,BENIGN
2026-08-04 22:18:47,192.168.1.173,185.220.101.42,41237,80,UDP,90,350583,772517,4.07,BENIGN
2026-08-04 22:18:48,192.168.4.106,104.26.10.1,49963,80,UDP,98,483682,845035,3.87,BENIGN
2026-08-04 22:18:49,192.168.8.105,185.220.101.42,27308,4444,TCP,78,280424,95442,3.31,BENIGN
2026-08-04 22:18:50,192.168.0.38,1.1.1.1,43935,22,UDP,204,247869,106418,0.37,BENIGN
2026-08-04 22:18:51,192.168.1.68,1.1.1.1,11577,80,UDP,66,462464,716289,0.71,BENIGN
2026-08-04 22:18:52,192.168.3.233,185.220.101.42,21435,31337,UDP,86,318398,466943,3.71,BENIGN
2026-08-04 22:18:53,192.168.10.164,172.217.0.46,62715,80,UDP,11,92943,165625,0.75,BENIGN
2026-08-04 22:18:54,192.168.0.242,172.217.0.46,29285,264,UDP,60,256041,291745,2.57,Port_Scan
2026-08-04 22:18:55,192.168.4.45,185.220.101.42,22784,4444,TCP,5000,216343,205199,0.15,DDoS
2026-08-04 22:18:56,192.168.7.15,1.1.1.1,26779,22,UDP,86,133517,660711,4.06,BENIGN
2026-08-04 22:18:57,192.168.8.86,104.26.10.1,4043,31337,TCP,266,29407,722422,1.31,Suspicious
2026-08-04 22:18:58,192.168.9.101,8.8.8.8,1058,22,TCP,40,15000000,164708,1.02,Data_Exfiltration
2026-08-04 22:18:59,192.168.3.5,185.220.101.42,50386,22,TCP,219,480562,757544,2.37,BENIGN
2026-08-04 22:19:00,192.168.6.122,1.1.1.1,63238,557,TCP,60,129050,98447,0.82,Port_Scan
2026-08-04 22:19:01,192.168.8.246,8.8.8.8,4169,53,TCP,174,137579,849223,1.67,BENIGN
2026-08-04 22:19:02,192.168.7.187,185.220.101.42,42212,4444,TCP,91,71075,445802,3.52,BENIGN
2026-08-04 22:19:03,192.168.8.29,104.26.10.1,3515,314,TCP,60,279921,306706,4.87,Port_Scan
2026-08-04 22:19:04,192.168.1.185,185.220.101.42,17318,3389,UDP,199,474401,764698,0.39,BENIGN
2026-08-04 22:19:05,192.168.2.228,1.1.1.1,60822,21,TCP,147,3457,803278,0.06,BENIGN
2026-08-04 22:19:06,192.168.7.2,1.1.1.1,5314,31337,TCP,70,195148,767060,0.93,BENIGN
2026-08-04 22:19:07,192.168.9.69,185.220.101.42,43697,4444,TCP,224,376505,242297,0.6,BENIGN
2026-08-04 22:19:08,192.168.10.13,104.26.10.1,33791,3389,UDP,298,329849,781323,0.87,BENIGN
2026-08-04 22:19:09,192.168.1.221,1.1.1.1,54399,31337,UDP,113,356282,628633,2.57,BENIGN
2026-08-04 22:19:10,192.168.10.28,8.8.8.8,53688,443,UDP,115,380878,137221,3.54,BENIGN
2026-08-04 22:19:11,192.168.7.227,185.220.101.42,46072,850,UDP,60,194292,877766,0.12,Port_Scan
2026-08-04 22:19:12,192.168.6.58,1.1.1.1,14321,3389,UDP,128,216813,131832,0.19,BENIGN
2026-08-04 22:19:13,192.168.7.113,8.8.8.8,3438,403,TCP,60,218350,123300,2.65,Port_Scan
2026-08-04 22:19:14,192.168.8.103,172.217.0.46,3199,80,UDP,140,473297,518517,3.75,BENIGN
2026-08-04 22:19:15,192.168.2.83,172.217.0.46,36716,80,TCP,200,86391,339118,2.06,BENIGN
2026-08-04 22:19:16,192.168.4.183,8.8.8.8,51464,21,UDP,35,15000000,104232,3.99,Data_Exfiltration
2026-08-04 22:19:17,192.168.8.156,172.217.0.46,9679,80,TCP,113,284817,576638,2.43,BENIGN
2026-08-04 22:19:18,192.168.10.22,104.26.10.1,16550,31337,UDP,235,68975,651435,2.2,Suspicious
2026-08-04 22:19:19,192.168.0.160,172.217.0.46,4811,31337,UDP,190,247517,541834,0.67,BENIGN
2026-08-04 22:19:20,192.168.2.12,172.217.0.46,46154,53,TCP,291,370702,620527,2.21,BENIGN
2026-08-04 22:19:21,192.168.9.166,1.1.1.1,63029,3389,TCP,257,464973,839282,1.43,BENIGN
2026-08-04 22:19:22,192.168.0.96,104.26.10.1,34861,80,TCP,39,23787,67950,3.45,BENIGN
2026-08-04 22:19:23,192.168.4.108,185.220.101.42,26435,21,UDP,189,48048,108147,1.67,BENIGN
2026-08-04 22:19:24,192.168.1.189,185.220.101.42,30979,21,UDP,295,288328,800850,2.18,BENIGN
2026-08-04 22:19:25,192.168.1.77,104.26.10.1,64575,3389,UDP,131,355823,316117,1.04,BENIGN
2026-08-04 22:19:26,192.168.9.118,104.26.10.1,10565,80,TCP,46,447185,769953,0.47,BENIGN
2026-08-04 22:19:27,192.168.3.225,1.1.1.1,6809,4444,UDP,27,187867,846962,4.46,BENIGN
2026-08-04 22:19:28,192.168.3.205,1.1.1.1,37909,80,UDP,5000,224031,156414,0.15,DDoS
2026-08-04 22:19:29,192.168.4.236,8.8.8.8,11514,4444,TCP,44,365576,826211,2.55,BENIGN
2026-08-04 22:19:30,192.168.3.125,172.217.0.46,34594,53,UDP,76,264709,301723,2.32,BENIGN
2026-08-04 22:19:31,192.168.6.148,185.220.101.42,46136,31337,UDP,24,246880,309217,2.08,BENIGN
2026-08-04 22:19:32,192.168.1.243,8.8.8.8,7206,31337,UDP,297,73043,620893,4.43,BENIGN
2026-08-04 22:19:33,192.168.3.14,185.220.101.42,6439,31337,TCP,195,251632,227847,1.63,BENIGN
2026-08-04 22:19:34,192.168.10.62,172.217.0.46,30679,4444,TCP,31,138262,251927,3.1,BENIGN
2026-08-04 22:19:35,192.168.2.137,104.26.10.1,10351,21,TCP,150,347996,143806,0.29,Brute_Force
2026-08-04 22:19:36,192.168.9.164,185.220.101.42,19523,23,UDP,285,380786,595215,4.49,BENIGN
2026-08-04 22:19:37,192.168.7.68,8.8.8.8,47579,31337,UDP,200,50266,796903,3.04,BENIGN
2026-08-04 22:19:38,192.168.9.243,104.26.10.1,60435,991,UDP,60,314675,118228,3.02,Port_Scan
2026-08-04 22:19:39,192.168.0.247,185.220.101.42,4104,817,UDP,60,26289,816181,4.77,Port_Scan
2026-08-04 22:19:40,192.168.3.209,8.8.8.8,27825,3389,UDP,77,227585,718542,2.59,BENIGN
2026-08-04 22:19:41,192.168.0.58,8.8.8.8,8829,53,UDP,113,254244,691037,0.32,BENIGN
2026-08-04 22:19:42,192.168.10.111,1.1.1.1,23907,31337,TCP,20,147818,791008,2.01,BENIGN
2026-08-04 22:19:43,192.168.0.241,8.8.8.8,46668,31337,TCP,125,280442,435354,3.57,Suspicious
2026-08-04 22:19:44,192.168.0.62,8.8.8.8,8335,3389,UDP,31,303656,850436,0.84,BENIGN
2026-08-04 22:19:45,192.168.2.110,185.220.101.42,63690,21,UDP,28,460117,74567,2.2,BENIGN
2026-08-04 22:19:46,192.168.8.176,172.217.0.46,46410,53,TCP,192,278200,231220,0.9,BENIGN
2026-08-04 22:19:47,192.168.8.75,185.220.101.42,44675,23,TCP,66,58012,60393,1.8,BENIGN
2026-08-04 22:19:48,192.168.1.188,8.8.8.8,29020,53,UDP,49,113420,25594,2.18,BENIGN
2026-08-04 22:19:49,192.168.2.221,104.26.10.1,43043,23,UDP,158,67520,499579,4.25,BENIGN
2026-08-04 22:19:50,192.168.5.96,104.26.10.1,4797,21,TCP,110,441748,862450,0.73,BENIGN
2026-08-04 22:19:51,192.168.3.48,185.220.101.42,3603,443,TCP,284,59284,163044,4.46,BENIGN
2026-08-04 22:19:52,192.168.9.137,185.220.101.42,50640,53,UDP,91,430299,578813,4.46,BENIGN
2026-08-04 22:19:53,192.168.4.230,8.8.8.8,46129,31337,TCP,291,279198,101834,2.11,BENIGN
2026-08-04 22:19:54,192.168.2.58,1.1.1.1,4442,4444,TCP,134,48745,560449,4.67,Suspicious
2026-08-04 22:19:55,192.168.2.202,185.220.101.42,62801,53,UDP,245,267480,84047,4.81,BENIGN
2026-08-04 22:19:56,192.168.3.33,8.8.8.8,29939,21,UDP,87,108371,893498,2.67,BENIGN
2026-08-04 22:19:57,192.168.0.129,172.217.0.46,10979,53,UDP,199,15000000,763579,0.84,Data_Exfiltration
2026-08-04 22:19:58,192.168.7.71,1.1.1.1,12385,4444,TCP,231,106727,648315,3.19,BENIGN
2026-08-04 22:19:59,192.168.10.32,172.217.0.46,50666,22,UDP,5000,75174,389052,0.15,DDoS
2026-08-04 22:20:00,192.168.4.244,104.26.10.1,30129,4444,TCP,141,466016,813954,0.11,BENIGN
2026-08-04 22:20:01,192.168.7.155,1.1.1.1,31472,623,UDP,60,365908,719906,1.49,Port_Scan
2026-08-04 22:20:02,192.168.1.39,185.220.101.42,14216,23,UDP,239,118438,229728,0.58,BENIGN
2026-08-04 22:20:03,192.168.1.17,8.8.8.8,42446,4444,UDP,5000,486349,805304,0.15,DDoS
2026-08-04 22:20:04,192.168.7.254,104.26.10.1,16895,4444,UDP,157,195154,599759,4.14,BENIGN
2026-08-04 22:20:05,192.168.1.243,104.26.10.1,17828,53,TCP,22,350405,254822,0.88,BENIGN
2026-08-04 22:20:06,192.168.8.164,185.220.101.42,15263,80,UDP,31,95645,112070,3.74,BENIGN
2026-08-04 22:20:07,192.168.8.217,104.26.10.1,14102,443,UDP,70,417881,5514,3.81,BENIGN
2026-08-04 22:20:08,192.168.5.147,104.26.10.1,5721,80,TCP,121,292551,840719,2.87,BENIGN
2026-08-04 22:20:09,192.168.0.142,185.220.101.42,42446,21,UDP,151,3605,769501,3.93,BENIGN
2026-08-04 22:20:10,192.168.8.23,185.220.101.42,30722,53,UDP,242,9266,511758,2.65,BENIGN
2026-08-04 22:20:11,192.168.0.51,185.220.101.42,57557,80,TCP,109,329680,190322,4.9,BENIGN
2026-08-04 22:20:12,192.168.0.122,1.1.1.1,6902,31337,TCP,259,46926,43526,4.41,BENIGN
2026-08-04 22:20:13,192.168.3.132,8.8.8.8,57609,21,TCP,99,338830,598772,2.04,BENIGN
2026-08-04 22:20:14,192.168.4.165,104.26.10.1,39011,3389,TCP,199,6873,333472,4.27,BENIGN
2026-08-04 22:20:15,192.168.5.35,104.26.10.1,27223,23,TCP,105,300302,625717,2.65,BENIGN
2026-08-04 22:20:16,192.168.0.145,1.1.1.1,22632,21,UDP,152,461805,126083,4.12,BENIGN
2026-08-04 22:20:17,192.168.1.136,185.220.101.42,35269,443,TCP,86,180435,694798,0.15,BENIGN
2026-08-04 22:20:18,192.168.9.162,1.1.1.1,47027,443,TCP,113,483111,495354,4.14,BENIGN
2026-08-04 22:20:19,192.168.1.134,172.217.0.46,16773,4444,UDP,14,91872,83633,2.16,Suspicious
2026-08-04 22:20:20,192.168.7.224,185.220.101.42,5281,80,UDP,153,141793,328073,1.8,BENIGN
2026-08-04 22:20:21,192.168.6.97,1.1.1.1,37922,31337,TCP,48,345577,239371,4.81,Suspicious
2026-08-04 22:20:22,192.168.8.68,8.8.8.8,58691,22,TCP,5000,438381,58712,0.15,DDoS
2026-08-04 22:20:23,192.168.5.224,8.8.8.8,33784,22,UDP,91,43722,342735,2.6,BENIGN
2026-08-04 22:20:24,192.168.5.104,172.217.0.46,64091,443,TCP,153,76418,110553,4.72,BENIGN
2026-08-04 22:20:25,192.168.6.171,104.26.10.1,32575,443,UDP,291,369699,477216,0.23,BENIGN
2026-08-04 22:20:26,192.168.0.191,104.26.10.1,15890,22,TCP,128,409856,129298,2.79,BENIGN
2026-08-04 22:20:27,192.168.0.205,172.217.0.46,10691,23,TCP,5000,479967,82235,0.15,DDoS
2026-08-04 22:20:28,192.168.2.195,185.220.101.42,10008,443,TCP,5000,314729,878285,0.15,DDoS
2026-08-04 22:20:29,192.168.3.210,172.217.0.46,61492,21,TCP,233,11343,829596,0.79,BENIGN
2026-08-04 22:20:30,192.168.0.188,185.220.101.42,57262,849,TCP,60,341247,454817,1.33,Port_Scan
2026-08-04 22:20:31,192.168.1.179,172.217.0.46,18783,443,UDP,198,110252,859531,4.0,BENIGN
2026-08-04 22:20:32,192.168.9.84,1.1.1.1,58777,3389,UDP,162,177899,881051,4.32,BENIGN
2026-08-04 22:20:33,192.168.9.32,8.8.8.8,2745,80,TCP,167,356510,493717,2.77,BENIGN
2026-08-04 22:20:34,192.168.0.83,8.8.8.8,18721,443,UDP,24,356366,512366,4.31,BENIGN
2026-08-04 22:20:35,192.168.5.43,1.1.1.1,39642,3389,UDP,222,474973,150901,0.54,BENIGN
2026-08-04 22:20:36,192.168.0.55,172.217.0.46,31765,3389,UDP,62,213647,469984,3.63,BENIGN
2026-08-04 22:20:37,192.168.5.218,172.217.0.46,36561,80,TCP,38,462210,678873,3.88,BENIGN
2026-08-04 22:20:38,192.168.10.84,172.217.0.46,7187,22,TCP,257,392788,182487,1.24,BENIGN
2026-08-04 22:20:39,192.168.8.244,8.8.8.8,31553,21,TCP,5000,351475,642449,0.15,DDoS
2026-08-04 22:20:40,192.168.1.200,104.26.10.1,17728,22,TCP,24,179118,288396,3.64,BENIGN
2026-08-04 22:20:41,192.168.9.251,8.8.8.8,25967,21,TCP,287,8167,604549,4.89,BENIGN
2026-08-04 22:20:42,192.168.2.217,185.220.101.42,56445,443,UDP,71,240915,67632,4.09,BENIGN
2026-08-04 22:20:43,192.168.8.227,8.8.8.8,58606,4444,TCP,76,457604,18436,0.48,BENIGN
2026-08-04 22:20:44,192.168.6.181,104.26.10.1,58358,4444,UDP,37,492938,598585,3.33,BENIGN
2026-08-04 22:20:45,192.168.10.54,1.1.1.1,7002,443,TCP,17,387142,43338,4.65,BENIGN
2026-08-04 22:20:46,192.168.9.61,1.1.1.1,23503,21,TCP,252,315387,401526,1.65,BENIGN
2026-08-04 22:20:47,192.168.3.95,172.217.0.46,27210,31337,TCP,5000,437330,273472,0.15,DDoS
2026-08-04 22:20:48,192.168.5.232,185.220.101.42,9911,21,TCP,192,342203,54787,1.73,BENIGN
2026-08-04 22:20:49,192.168.1.50,172.217.0.46,52129,22,UDP,49,247569,484606,3.85,BENIGN
2026-08-04 22:20:50,192.168.10.64,185.220.101.42,18039,53,UDP,5000,144660,620088,0.15,DDoS
2026-08-04 22:20:51,192.168.3.48,8.8.8.8,55616,22,TCP,150,270571,632304,4.14,Brute_Force
2026-08-04 22:20:52,192.168.3.54,104.26.10.1,7571,23,TCP,263,128779,64479,1.75,BENIGN
2026-08-04 22:20:53,192.168.0.66,1.1.1.1,38143,21,UDP,150,10220,398734,0.87,Brute_Force
2026-08-04 22:20:54,192.168.5.113,104.26.10.1,7792,53,TCP,199,464287,717486,1.1,BENIGN
2026-08-04 22:20:55,192.168.6.28,8.8.8.8,5763,80,UDP,150,304031,517006,4.72,BENIGN
2026-08-04 22:20:56,192.168.4.195,185.220.101.42,55719,53,TCP,68,441,859390,4.49,BENIGN
2026-08-04 22:20:57,192.168.1.21,104.26.10.1,15640,31337,TCP,77,91993,748031,4.59,BENIGN
2026-08-04 22:20:58,192.168.3.190,1.1.1.1,2879,31337,UDP,84,435350,781977,4.34,BENIGN
2026-08-04 22:20:59,192.168.7.24,1.1.1.1,2605,21,TCP,246,404830,737215,2.7,BENIGN
2026-08-04 22:21:00,192.168.5.177,1.1.1.1,6171,443,UDP,52,127462,731918,4.18,BENIGN
2026-08-04 22:21:01,192.168.4.187,104.26.10.1,48746,23,TCP,37,55553,542646,1.74,BENIGN
2026-08-04 22:21:02,192.168.6.149,1.1.1.1,45388,22,UDP,12,74860,16101,0.8,BENIGN
2026-08-04 22:21:03,192.168.9.185,1.1.1.1,6436,22,UDP,197,15000000,585323,4.27,Data_Exfiltration
2026-08-04 22:21:04,192.168.4.167,1.1.1.1,64200,23,UDP,137,215409,559114,3.68,BENIGN
2026-08-04 22:21:05,192.168.0.225,185.220.101.42,46844,22,UDP,238,434964,627255,3.67,BENIGN
2026-08-04 22:21:06,192.168.5.85,185.220.101.42,47582,21,TCP,10,439318,645673,3.67,BENIGN
2026-08-04 22:21:07,192.168.4.157,172.217.0.46,64388,23,TCP,194,128716,141304,0.1,BENIGN
2026-08-04 22:21:08,192.168.0.165,104.26.10.1,34177,22,TCP,213,266173,825668,1.59,BENIGN
2026-08-04 22:21:09,192.168.5.38,104.26.10.1,4297,53,UDP,19,6974,426653,0.61,BENIGN
2026-08-04 22:21:10,192.168.8.121,185.220.101.42,13488,4444,TCP,107,467276,144422,4.0,BENIGN
2026-08-04 22:21:11,192.168.2.63,104.26.10.1,48837,23,TCP,131,426552,732239,0.75,BENIGN
2026-08-04 22:21:12,192.168.0.35,172.217.0.46,54885,443,TCP,125,166519,30654,1.01,BENIGN
2026-08-04 22:21:13,192.168.7.108,172.217.0.46,3439,21,UDP,234,302809,117544,3.29,BENIGN
2026-08-04 22:21:14,192.168.4.182,185.220.101.42,12417,4444,UDP,13,137991,706011,3.74,BENIGN
2026-08-04 22:21:15,192.168.1.176,185.220.101.42,8443,837,UDP,60,411438,532870,4.89,Port_Scan
2026-08-04 22:21:16,192.168.3.147,8.8.8.8,7823,80,TCP,48,106877,704456,1.61,BENIGN
2026-08-04 22:21:17,192.168.4.33,8.8.8.8,35440,31337,UDP,130,120663,383916,3.54,BENIGN
2026-08-04 22:21:18,192.168.6.7,104.26.10.1,45773,443,TCP,47,427175,654151,3.35,BENIGN
2026-08-04 22:21:19,192.168.8.166,104.26.10.1,43956,3389,UDP,158,32341,722680,2.94,BENIGN
2026-08-04 22:21:20,192.168.0.166,185.220.101.42,12046,31337,UDP,227,424135,385352,0.85,BENIGN
2026-08-04 22:21:21,192.168.10.22,8.8.8.8,33628,4444,UDP,99,373536,534803,0.09,Suspicious
2026-08-04 22:21:22,192.168.0.104,185.220.101.42,60296,21,UDP,210,198955,116707,0.56,BENIGN
2026-08-04 22:21:23,192.168.7.114,185.220.101.42,6648,23,TCP,199,241412,235002,2.14,BENIGN
2026-08-04 22:21:24,192.168.0.116,8.8.8.8,59826,53,UDP,91,422660,194617,4.68,BENIGN
2026-08-04 22:21:25,192.168.7.226,8.8.8.8,9817,22,TCP,242,467779,711616,0.13,BENIGN
2026-08-04 22:21:26,192.168.2.89,104.26.10.1,10575,21,UDP,70,127835,234043,4.96,BENIGN
2026-08-04 22:21:27,192.168.0.122,172.217.0.46,52704,21,UDP,237,224856,488664,2.08,BENIGN
2026-08-04 22:21:28,192.168.5.145,8.8.8.8,23671,23,TCP,159,250863,728090,4.65,BENIGN
2026-08-04 22:21:29,192.168.4.185,172.217.0.46,40719,4444,UDP,147,457750,445553,2.42,BENIGN
2026-08-04 22:21:30,192.168.5.123,8.8.8.8,18447,80,TCP,37,153790,100702,4.11,BENIGN
2026-08-04 22:21:31,192.168.0.28,1.1.1.1,53960,3389,TCP,77,99181,481045,3.9,BENIGN
2026-08-04 22:21:32,192.168.0.176,172.217.0.46,41251,4444,TCP,16,392749,700613,2.9,BENIGN
2026-08-04 22:21:33,192.168.1.87,8.8.8.8,21321,738,UDP,60,469917,856016,0.59,Port_Scan
2026-08-04 22:21:34,192.168.2.140,1.1.1.1,6351,53,TCP,106,456635,757359,0.76,BENIGN
2026-08-04 22:21:35,192.168.5.201,8.8.8.8,43308,80,TCP,169,317990,152992,2.3,BENIGN
2026-08-04 22:21:36,192.168.10.93,1.1.1.1,3072,4444,UDP,255,15000000,650484,2.45,Data_Exfiltration
2026-08-04 22:21:37,192.168.5.117,104.26.10.1,41308,53,TCP,218,489627,74588,2.64,BENIGN
2026-08-04 22:21:38,192.168.9.15,185.220.101.42,12389,21,UDP,128,110060,24649,2.8,BENIGN
2026-08-04 22:21:39,192.168.3.93,185.220.101.42,21263,21,TCP,17,43720,829943,4.61,BENIGN
2026-08-04 22:21:40,192.168.2.73,172.217.0.46,23923,125,TCP,60,57460,252987,4.33,Port_Scan
